Max_Speed_kmph,Engine_Eff,Max_Flight_Distance_km,Wingspan_m,Cargo_Capacity_Tons,Fuel_Efficiency_L_per_km
22.25775209,6.907030955,65.21464722,3.437032546,20.27142368,9.768506546
14.29537233,9.823291733,504.2690221,1.470921388,2.775258572,9.90752514
31.43216441,6.124562313,245.7729119,2.846207255,13.91390632,9.804851481
4.445442742,4.131662619,356.6202877,1.229450798,26.44859158,9.695406613
38.96228243,9.499454678,621.2291234,1.790770715,10.71683467,9.791746459
66.51238586,9.201287191,627.1131107,4.146961213,34.21143355,9.528661968
94.71815045,4.072089061,772.7252482,2.545929844,2.474573358,9.803263591
1.326224025,4.25123465,659.9743905,4.316362687,1.631157986,9.916364757
94.18441013,8.84760512,873.6172046,3.213348905,23.33290312,9.585124838
80.3993944,2.061741992,292.2915739,0.8634665,49.8990906,9.391380542
19.21812838,7.007509186,462.0722697,0.166476425,4.063176832,9.893942876
92.94283645,7.445426876,546.0097849,1.047324013,0.317806973,9.849278115
77.26499172,3.122986171,214.0405797,0.861557636,40.43981924,9.496932758
62.06329062,6.413007781,925.4372595,4.458995218,34.02306174,9.505162366
96.10269374,2.289610081,19.60223306,4.60853389,13.21639879,9.769773095
97.31029672,2.240390589,278.4595954,4.547249114,40.63275789,9.468516165
9.739122587,5.754712485,157.7516062,0.358357876,30.61909144,9.668294802
7.805252035,4.718949859,614.5127613,4.695513358,46.06360995,9.470107372
60.74574545,5.027125191,650.3911823,4.624827464,49.54702099,9.378744926
3.309033291,9.695520888,803.1859794,0.375024199,40.00839392,9.51628843
66.26329103,9.057379414,457.7972817,2.516692315,41.8656656,9.469300325
48.37877945,5.263679014,244.358879,1.65211256,14.38241877,9.783361145
4.566321787,5.830337898,842.6515038,3.851563267,12.32928198,9.787875708
58.6309689,4.904306563,816.5539229,1.767399616,1.829847554,9.841415163
88.7275812,6.702804281,181.8584603,1.028520789,19.90999275,9.693986645
47.63882338,3.303001412,515.6704515,4.462251251,31.49803537,9.585813778
36.95291501,8.604430802,695.723051,2.968619241,25.82590828,9.635215697
8.783704983,5.929351376,398.259278,2.751645221,6.203251043,9.889357857
78.61775563,5.119560464,830.9305575,1.034061298,46.90420805,9.369247108
57.81846933,0.756857057,313.7176705,4.913424538,30.66670597,9.604142704
41.97470518,9.156914153,361.2846183,3.735728803,7.313254064,9.848764292
69.71596958,4.914397471,424.6292415,1.158045904,49.37279257,9.394093181
12.3619352,2.034918997,377.4113264,0.655601871,46.76622371,9.482234695
91.03813907,4.381927803,492.4006954,0.310452987,41.96864331,9.440035358
78.0487538,3.932889452,477.0872644,3.296808984,23.27895184,9.641453001
27.31903941,2.974854431,517.313008,4.972655154,24.49628394,9.67598682
5.579741995,9.386954163,305.9708961,0.199126884,3.61428807,9.927680288
17.11346041,6.34156407,367.9860825,4.586500206,39.66367822,9.549451149
32.08368395,9.861158023,666.4987983,0.087193797,23.15441246,9.669722312
91.03238748,2.959603475,926.86639,3.076815771,29.15218208,9.524759153
36.58271033,9.569236107,430.6161702,3.171931199,31.85426846,9.601812988
64.33933854,3.060427782,864.7414812,2.968017703,19.4222791,9.654963722
32.22743596,1.13684741,610.2424918,3.913037215,21.12328971,9.695515418
91.5660849,1.255356503,487.8892942,3.212129035,28.48020557,9.57484293
88.94943101,6.840334557,825.033131,3.310629554,17.21217361,9.65642552
27.25837965,3.499613429,408.1781442,4.134037368,35.54680254,9.576455781
82.68423644,9.251363961,814.7971588,4.811387874,47.49307198,9.360905328
32.09617843,3.923070593,575.2057944,3.452730982,23.23528354,9.678030407
78.77690285,6.320068129,595.870279,0.726975595,8.565721536,9.775978854
31.32872291,9.624750041,76.21034801,4.801256189,23.85536157,9.722496627
43.59612532,8.468798639,831.476148,0.669920044,40.58721999,9.46738406
51.07033625,3.231270948,108.3792292,2.961138692,39.01657529,9.547925988
88.56745156,9.716191028,123.1885211,1.983920002,2.433822983,9.874775466
63.57439834,8.876696096,687.2630689,1.94354568,37.9961928,9.487737367
99.66129432,0.011220394,828.0558103,1.631358084,37.35332352,9.443999889
23.70408602,2.018204047,809.5981367,3.836940843,40.56102454,9.489725855
75.73401366,0.958620459,882.8784159,1.888087745,10.98322565,9.726145888
56.75669612,3.458647563,709.8697744,3.47309306,42.50537266,9.4472026
99.35585575,7.9956393,141.5489722,3.813213975,28.34497692,9.603039478
56.3181241,3.372456456,160.7329808,0.865259706,2.879975314,9.898808825
80.53498249,7.43948428,856.7286078,3.52071565,8.389300153,9.749899155
73.59590198,5.578519315,108.6729533,4.525611748,45.11585513,9.464378251
62.78642047,4.196412198,237.9241032,0.488002628,40.29997495,9.51042142
96.67530779,0.140406321,479.361287,0.530178938,20.9269521,9.646119043
58.06127946,4.291006603,17.22348308,4.939223838,46.29021302,9.477314242
77.23731077,4.006808989,689.4901814,3.548841882,17.01273206,9.68368635
3.968651396,6.223145171,948.0837453,3.738936449,11.39936943,9.78722928
55.58103014,3.902147311,546.5005296,3.620297452,24.33585773,9.64641034
91.23162612,6.921146879,352.3188414,3.061669129,22.7688361,9.645848129
79.20308389,0.074495776,585.5655117,0.117457006,48.9667198,9.372573167
50.75325415,2.787995061,110.6995141,1.708476064,31.70396111,9.621137183
97.28883211,0.944003385,210.2369987,1.384716674,38.3002063,9.498685405
7.897341025,8.943973412,218.986997,3.590137984,38.02758823,9.589928077
89.30837092,2.07538919,723.2676775,1.765379875,19.41435485,9.644221313
50.83120568,1.311737266,358.7245286,4.702446755,9.031436411,9.822981977
31.5163952,8.072783417,249.9786926,0.823952115,9.525724527,9.84822849
98.56764148,4.133076101,395.9673293,3.785090083,3.136983837,9.830465787
16.95378496,7.198801016,319.6512669,3.508391553,1.143017199,9.939650916
59.03596188,5.442457487,144.8563753,0.593679314,46.40770992,9.462401301
50.50169383,0.499005293,148.5578394,3.362764103,23.83822214,9.696260301
59.76627863,4.582750842,925.5149725,4.126243638,49.00722495,9.357609975
93.92329417,7.286978987,52.53042102,4.995508883,23.66593478,9.664164316
6.099703564,9.914233105,570.3767176,2.295020114,0.989471542,9.926967909
42.84011695,1.832707472,718.9489922,0.039334513,26.65178403,9.618747144
4.371621837,7.148299959,953.0194928,0.216602741,5.154208058,9.848784348
51.55929737,9.824621044,411.4567308,3.077864773,38.08266652,9.526468364
92.79200892,1.770166511,911.4260153,3.132121236,40.28034581,9.413261931
29.55552224,5.001009596,208.9591901,4.273020668,10.22895463,9.847259012
54.83267786,4.179132134,49.58951321,2.060738246,39.21987097,9.548009661
52.8932521,3.047968907,445.4133154,3.871327999,33.40768799,9.568488536
11.09032412,5.312465782,198.695239,4.892036546,36.93126865,9.599727465
8.100079497,2.482292592,78.12567561,1.850481788,41.13422772,9.572745076
6.675554834,1.653571994,267.4452437,3.120401508,48.73417239,9.479238197
82.27320657,2.009265169,710.0628067,2.781938761,24.58139326,9.60090658
90.8385807,5.881297559,137.2096748,0.824838953,46.09867069,9.434453745
8.020519582,1.379141104,653.1136838,1.121687057,41.30495517,9.51361856
41.60064779,4.823998128,128.6381577,0.140818049,37.96181161,9.56591742
7.398970375,6.401590204,537.5314513,2.592452732,14.98425111,9.789005373
75.60286357,4.006135514,151.2545718,0.280215702,17.12739979,9.737997681
60.80549795,2.203220932,742.2047934,0.543629066,23.59823786,9.628991644
53.67042533,8.210120963,117.947683,0.00837497,26.68548559,9.66767995
15.07250722,5.716933663,32.90280576,2.453375098,19.53700029,9.786267209
15.62473824,4.678472414,477.1694083,0.339407172,33.84538964,9.598204425
91.36999731,6.134427335,627.1912946,3.742015277,46.80353043,9.377875569
98.247701,4.926848753,945.007834,1.796213203,36.38224009,9.443429115
93.67956852,0.162327774,920.5432422,4.425250564,10.27429013,9.711523206
40.97135997,1.229196433,747.186807,3.887067801,44.04709602,9.443838999
44.14519607,6.300614902,843.6475203,0.466891586,5.957908379,9.811910968
81.77846534,4.419694737,802.8693878,0.000751905,5.75140398,9.780420556
36.83432644,3.976572006,833.7578807,2.548912492,45.8982267,9.420807618
42.46977057,0.669638526,457.9620447,2.055043919,27.4728626,9.637005399
63.9829154,0.589044704,617.5294327,0.661368352,21.59065919,9.658357549
89.23301731,1.338365281,208.7595066,2.115093817,3.019693562,9.859694096
28.62766139,0.774691278,477.0436211,2.866893624,37.46411778,9.549026799
92.32393801,4.376208941,627.8099516,0.300341454,23.76569142,9.607238153
87.0007363,5.922786871,375.101413,0.446231352,24.92929394,9.626196183
91.87033173,0.738942282,530.871419,2.131616427,37.97319297,9.475310597
15.11504764,1.711952774,716.0043513,3.399787567,25.88413968,9.65444312
0.455807091,8.55664776,987.3976729,3.337221037,46.66139728,9.434190453
75.7814603,6.841619232,351.2634959,0.398298325,1.608544544,9.873006745
45.05615336,4.595357416,386.1852432,0.149615072,9.967261844,9.816652704
13.65144997,0.127386016,619.1335641,0.494729823,7.419476776,9.850240426
9.911316293,7.646654092,883.3784035,0.593970149,30.78324667,9.593918377
61.96886446,2.813264906,588.513225,2.166408746,5.382262468,9.825357188
95.82470663,6.786354425,953.9595102,0.755116537,39.70768391,9.411702503
42.06258178,9.296861469,686.9909571,0.735827215,1.623728897,9.873001034
12.56222418,7.126897772,10.54181409,2.391322501,27.65266617,9.709856933
81.2267582,4.465948503,5.486695265,1.093910898,2.377714662,9.894447426
98.09524049,6.384223348,1.920027703,0.192645973,11.27610165,9.78895174
77.88555215,3.990191855,505.3625106,4.362543877,44.56214635,9.425956733
42.78382134,7.601594776,234.1758093,0.875931998,48.81471433,9.445651454
63.82010106,6.572874627,877.8378809,0.13517201,14.29441939,9.705451917
71.91700167,4.546231906,942.8689596,2.252872482,6.351610902,9.770279993
90.73002662,0.051167726,758.7634947,0.041688291,23.16075233,9.601786101
20.55466999,9.516628538,396.740496,0.154764121,38.83971867,9.551374094
31.65839487,6.394583401,405.2280525,2.192570459,13.18982213,9.795920579
78.83326084,4.637204901,39.61749638,4.723835848,24.84603918,9.668744598
48.59719475,3.464506554,635.1478355,2.007713029,37.47396746,9.513148347
87.65825737,4.897314648,652.552325,1.477684964,31.2701399,9.534385111
63.52393935,5.11974925,159.846058,3.626549335,15.98320548,9.7606594
38.82147904,8.515438522,681.1250541,0.413354486,28.26895442,9.610376471
8.692011441,6.454564903,394.6523122,4.064994786,39.00894092,9.561753348
99.97083788,2.991702728,175.0787958,0.926591192,29.94594933,9.583061789
33.45441511,9.068548299,79.3562507,3.82408406,24.48553225,9.713754637
63.7433436,5.878242445,530.2586039,3.491736775,27.28531694,9.610377627
92.24716977,5.516775859,919.6657324,4.031675389,42.37739284,9.392012329
89.72874742,2.025564228,342.5546179,4.496869763,7.460739576,9.801408395
49.01448922,1.047485483,152.5468066,2.944446429,19.80507578,9.737680072
42.36921256,5.081314518,660.727912,2.496647372,17.08861945,9.720671802
19.28084747,4.644731374,375.5530285,4.077226209,0.764859274,9.935515257
57.03977871,6.18459265,987.8965441,4.426821087,25.87836363,9.585386931
28.85154526,0.101849991,240.7807785,4.237176944,48.6628121,9.460442256
70.10542417,6.038542082,606.2341316,3.249538146,0.089455932,9.868376603
36.99584038,3.292788221,977.9331891,0.003633495,36.81723585,9.497038482
40.52869117,0.647603745,360.9528608,0.639244051,1.867998175,9.904696041
68.34530623,0.24684574,11.96410401,2.129920123,6.528267495,9.865175608
44.61276154,3.660343179,102.277353,3.19853588,32.48610931,9.62029841
64.46779034,8.646300101,6.773740742,0.138675105,26.1582643,9.673272193
46.6015528,9.905674753,357.5360696,1.945520972,41.78531846,9.499791656
62.30921784,0.71075121,57.65929484,2.642759015,19.83861759,9.733538677
73.54313314,6.280621846,0.306537211,0.084388287,41.98572433,9.50656897
16.45851801,5.695955176,940.4968098,4.833033222,42.2126368,9.467365433
88.8923251,9.050587503,76.55580981,4.286214105,20.78660636,9.69558603
4.266565437,5.331711001,116.7040456,0.395572353,23.37894093,9.750273621
31.47689858,8.813176806,315.5908435,4.112881506,0.244560739,9.93451841
94.92085348,0.543290246,262.8833546,0.124432847,47.96774691,9.399113342
5.168511831,3.490030416,663.8402984,1.610078983,0.374337029,9.924704088
24.0572533,7.146926467,378.2784278,4.101426691,36.94899857,9.568624918
58.59865739,0.944753251,981.9994093,2.603364284,13.00896424,9.713111759
60.21346385,7.067798196,467.5044983,3.209154915,5.402005909,9.839016027
87.40655511,6.807251314,772.9869604,0.568675301,25.96513413,9.575643408
69.25947805,5.222828495,99.20899456,0.303295957,30.80081178,9.612811505
79.6891263,9.966290409,568.2174776,1.147486736,20.25382819,9.660950844
10.66396498,4.13870669,840.1672799,1.950998559,2.58667879,9.879452519
16.59114208,6.696777028,691.2255147,0.990208748,40.50707711,9.509215535
28.08556319,5.557152336,307.7056422,3.465585096,18.78375574,9.753306315
76.18069228,4.834260967,640.2702337,4.630265689,21.76723905,9.642119894
55.06449751,1.891177895,693.4322632,1.063537244,34.49791037,9.530613172
92.31834303,9.413008893,801.8281854,2.695722983,41.86092644,9.408889574
45.77596999,3.769177017,702.3351295,1.036620525,3.713976974,9.846850747
36.60266251,3.406353447,120.5241031,4.272811479,33.40738941,9.617271033
2.579116349,5.401595571,153.803187,2.556100684,38.56262797,9.596414285
41.30536161,5.968648887,546.4389291,2.888029299,23.90585673,9.664992178
16.70319649,2.416142695,894.0493466,3.691032437,49.14329193,9.40245895
5.413007624,3.165721045,959.2876905,2.196894055,30.21687232,9.5964895
56.97414393,1.406894032,731.1042985,0.291562992,26.89814457,9.60093398
55.26377842,2.018484504,750.4242255,4.480884081,48.95339998,9.380159799
2.681693614,3.097249068,924.8238134,0.252527035,13.60125968,9.768823328
53.33885543,7.401971394,228.0564206,1.501720939,9.726921461,9.826586288
44.30620543,5.043460497,899.2269707,3.853771902,35.76725253,9.508098572
57.26697582,3.285802026,70.07694031,1.294038025,9.734362951,9.838381701
22.78972788,2.267748812,430.5466815,1.903574398,16.85233813,9.765632223
88.12375715,2.027374146,163.6536722,0.380014473,46.24300777,9.433080798
19.43463045,5.722679851,373.7178193,2.776498754,32.12831694,9.621910418
84.00770298,5.07263033,327.2407115,0.905399619,30.34085107,9.579859715
13.20043883,8.558071523,27.78948798,4.226499212,10.96233109,9.874397301
48.7857844,7.305207029,784.1668389,2.008898946,24.97273794,9.623070152
2.957265813,3.440260592,261.5788479,1.950345371,15.04466852,9.820438164
15.97398037,9.417303184,429.2788344,3.18901356,46.33805681,9.477717568
57.24738149,1.26999165,788.5813569,3.87332036,20.23048702,9.661589613
53.93936247,4.248860047,224.2444539,3.814608554,37.22175131,9.551418679
64.70558919,4.556404906,464.8060327,1.492219242,13.28622953,9.755951512
84.89713968,8.593742224,15.34487795,3.598031734,16.49610568,9.748607316
91.93473437,2.421201532,335.403139,3.736680472,3.704968003,9.837475272
70.80390468,6.746788237,304.0216459,3.563846594,45.14623521,9.447331579
80.39412208,5.178423426,132.4455021,4.461696167,24.48590397,9.661502288
40.78775293,5.477531786,213.5476257,1.680955789,36.77527715,9.570104713
56.34743821,7.622788552,761.964602,3.767896992,7.209430933,9.795361792
65.02014511,4.801799251,62.09095232,4.175268913,10.98575873,9.818913172
1.294027726,6.434368865,172.1053122,0.308533364,46.68854684,9.514609973
14.84785988,5.200493316,367.2992915,0.223702989,15.71768844,9.791245327
35.04703867,4.93437687,706.7345745,4.999889759,25.9285635,9.634993869
94.2753117,5.274509734,593.6823176,0.695335146,28.54128987,9.560943558
26.05620176,2.740484268,433.8776562,3.268691339,30.86648598,9.621891173
30.62756491,0.287516219,244.0465801,2.264155239,45.47577135,9.490210064
61.0362849,8.775079247,594.0274432,2.21583718,16.42909044,9.715270066
97.00932119,4.782487096,359.2466881,4.538640988,40.59321796,9.46113383
58.87394715,5.660642344,497.3506185,0.481588261,34.37486073,9.547642384
37.55335371,0.170222764,726.0556873,0.646535062,39.89583204,9.490882757
25.95655763,5.864076213,569.764119,0.884350893,21.9518675,9.697548356
81.90376676,9.719797206,18.16508687,0.733270915,30.87197856,9.607559939
0.251310631,7.579900174,583.0129088,3.3643227,31.21204471,9.629326951
59.90137899,1.024123925,235.2247482,2.319587212,16.7195248,9.749380898
78.3060527,6.752730014,311.4703764,4.75544619,32.21209679,9.568425942
84.66251672,9.045852879,197.6332564,1.988655968,3.048447855,9.865089679
14.78211424,5.874662405,517.1332043,2.18761721,35.84811948,9.57502337
26.59065539,4.144470974,938.2162707,2.835451682,34.07167495,9.538870968
74.54971686,4.467143436,430.8094539,2.351021686,43.10098498,9.451359488
36.36156156,8.852820636,40.9168324,1.264175799,44.86944089,9.510852346
93.27709877,2.076749186,217.1597637,3.771229563,18.07327197,9.704274205
20.56558786,2.272353924,304.1842583,4.164939729,22.81888294,9.720827157
12.70886121,3.715360778,323.1677929,0.38050852,41.16457679,9.543328592
73.13505482,4.355620985,701.5428562,1.693547044,46.79180071,9.388792652
50.07817164,1.112029246,475.1819343,1.80065397,1.705209499,9.88535154
34.97097976,9.763408178,259.6493654,3.620013854,7.706992278,9.861994161
16.93204845,2.964909702,14.61472052,2.418226821,48.49127519,9.496693728
28.15309114,6.698275621,844.2811144,4.69728009,1.26631661,9.874755631
84.51184246,0.813995863,313.3866714,3.713260552,18.41197933,9.700029697
5.651562509,7.432450114,556.7660757,2.326301206,20.67784446,9.731893385
62.81556709,9.170496213,420.459671,1.938070403,18.06334148,9.714505051
19.91907148,8.327631978,230.1615777,2.772057927,39.06706984,9.566394072
2.5794481,5.035141059,402.2183543,0.363915249,40.93621793,9.547836537
40.29862463,3.727027081,673.4168426,2.217381864,18.60420577,9.706317633
56.24416131,3.612358113,753.6367849,3.791425969,37.75202882,9.490871872
79.0345769,5.434725562,820.0676824,1.342417878,45.71970804,9.381761574
40.20363384,5.302157679,166.2451573,0.175219987,4.58774223,9.897294428
0.21782326,7.706258118,759.6322224,2.083783122,30.43169299,9.619502025
15.00442826,8.445494835,621.0661076,1.761831177,42.81445587,9.494744402
71.06284804,4.182770355,363.1214854,1.007575656,8.739438565,9.805230618
45.14840764,3.699757334,61.38790303,1.550745162,6.686970637,9.881843096
80.20842827,4.78216137,184.1494189,0.80715734,40.93162807,9.492060349
55.67887461,5.029166929,447.9990163,3.722511454,27.51590192,9.624362205
11.93261389,0.694575276,267.8733328,4.866319965,4.08365017,9.920443551
53.79903723,9.208591928,76.85647916,0.951292204,31.0494112,9.628021203
1.383137246,9.262517964,107.3609324,0.302131488,9.611487606,9.891765893
61.03448635,9.410637476,479.0749158,2.676349548,22.15401655,9.669517857
53.63473284,2.693527466,694.9268157,3.549642927,26.04205162,9.616452069
85.95083869,6.607967872,493.4955089,4.210566305,29.21602734,9.572539337
7.600243311,8.026081068,845.5903388,0.240380481,38.5207936,9.522632787
98.08588711,7.907331077,397.8794563,3.58864682,14.60871102,9.716039057
65.77465844,5.175209487,662.2274074,2.06917895,7.708377704,9.790918824
42.10430439,4.774091185,677.8617516,1.422568478,32.28253882,9.567284132
23.38374948,7.649086777,722.1115995,0.588741536,29.63274519,9.608077639
8.805002693,9.691243186,339.2396282,0.101305748,25.18075244,9.70546351
12.18626686,6.509428121,731.0060859,4.296329867,44.4321751,9.470391374
30.94495363,3.577597425,974.4728953,2.169609112,20.23529331,9.669254824
92.53606319,1.873023298,474.0757745,2.42712987,37.12641293,9.48879223
43.54135025,8.632221121,670.2469813,4.654837663,13.10105942,9.758423357
81.24025082,1.16773209,801.9300984,4.243646198,20.32982415,9.635268498
70.00138364,9.687024547,184.9339025,3.090704791,2.371526538,9.887789961
33.8603675,1.411867841,536.7829916,3.016079283,49.4702884,9.417758449
96.6802485,8.826613407,567.4812847,4.430314257,17.74589086,9.669112714
20.09312518,5.26045387,531.2092983,4.550358195,0.286812376,9.923917821
85.55514528,6.082354969,939.6444968,3.72607966,18.31297255,9.63735068
63.47991568,3.697196641,921.5654831,0.098423791,27.73950689,9.566968467
50.73313912,1.901395631,428.1466619,1.484460127,33.52049208,9.571247274
75.31287283,7.71395688,394.3519249,0.956946791,14.70250548,9.73822688
53.47341099,6.153026101,794.8729777,3.598681958,8.71849533,9.779854338
74.39909888,1.151107045,917.7544728,3.448850297,5.595668324,9.777868771
83.65778507,6.784189146,711.8971268,2.437144379,30.23526074,9.542799895
42.81136223,5.675095575,789.7911626,0.998822057,43.794802,9.440261502
30.60090381,1.475665086,634.5490613,2.622048746,14.57667447,9.760177445
62.81707217,7.14351874,272.5880078,0.583204202,25.51525586,9.654771568
28.29793171,3.25225141,493.9689221,3.656002328,0.747999009,9.914825186
47.82173717,1.234901417,853.2278234,1.298883744,20.20017172,9.664853763
4.742344875,1.491427858,1.789790322,1.800176546,40.53439035,9.589734773
57.57784452,8.399061454,175.4583007,3.386707765,37.29287819,9.551947543
34.4000886,1.142976811,742.2027566,2.60735263,23.48656619,9.656513974
83.71100397,4.929061273,294.9754594,3.74215864,13.49235938,9.751867856
27.62854882,2.087347895,103.3873238,4.00787798,35.03424671,9.611690252
38.32131854,7.249844688,961.2457768,2.331242975,24.41426783,9.621411426
52.90607545,2.665601805,248.0040599,2.441923611,25.03652305,9.671928288
28.92819735,5.823129335,770.7913549,3.447893181,7.355423573,9.820438431
64.23917699,0.034182895,392.6967669,2.305139246,39.77783935,9.498712753
88.0093893,7.181977236,775.2522499,4.658068962,24.2273574,9.592191812
27.97202152,3.701408855,428.6238421,1.580766241,15.18570694,9.777308525
98.26898437,9.923268911,642.9280916,4.048969179,36.05724267,9.47686578
68.21117267,1.465081913,136.7218073,4.429199313,0.713356361,9.910983083
67.9763879,8.047853385,717.9130382,0.722046313,32.02519979,9.53998031
12.34867721,4.622472784,654.8325231,1.859350236,25.86229182,9.663545152
94.69545504,3.103896479,175.009904,4.537825579,24.16268523,9.646176702
49.63565991,9.535625932,267.8076662,3.982388382,28.00779684,9.643505605
69.00177636,4.70643618,383.8588356,0.720300952,49.37501006,9.398862239
72.72010974,4.550694922,492.9177354,0.001269214,1.480375333,9.863184363
80.75766435,0.461696955,771.7126099,3.566820297,33.96619664,9.502409108
54.45057688,3.473281881,972.5981195,4.553687805,23.71574658,9.611132145
17.5419966,2.345775913,14.01617295,4.361376261,18.17069377,9.799349448
48.58198983,5.264532552,793.1332898,3.075648549,3.464048237,9.837464199
37.70959727,4.562685333,718.2360057,3.920212925,0.258137302,9.887885429
59.86644995,0.297450507,835.4551855,1.2001968,16.65656125,9.690022419
23.29414172,8.677729268,300.6844959,3.710606609,30.64843379,9.640153071
86.27214843,1.977611407,517.221579,4.168351032,30.52990164,9.556706677
1.225480285,2.535640927,684.3476523,3.05794553,44.82413126,9.482098442
92.55180552,8.003155673,183.6389975,1.859980444,48.23428054,9.406741489
48.38259025,3.339987228,961.9974416,3.497596113,34.82212667,9.507196399
41.23645726,0.935125971,983.4955124,0.424004398,33.29844091,9.527429582
5.110927894,0.143229474,9.93838523,4.712172474,23.1081006,9.762814228
60.20297225,1.413207372,487.7328697,2.594016919,7.632172148,9.814702019
45.80266918,8.865180973,575.197886,0.929766738,47.76606978,9.419016844
89.28473437,9.270067847,780.9171396,2.806798307,38.7883948,9.444739604
61.94136325,0.056944555,116.2821255,0.547728227,27.69315907,9.649498833
69.57350282,9.393525528,901.2276239,2.989172143,28.56068017,9.554696933
6.831468751,7.712115592,265.9589891,4.589581792,11.06027816,9.855969851
69.63224087,1.122935362,493.8824657,0.744904484,42.13427153,9.459636797
61.40071031,9.772403349,141.0245276,4.280505504,36.71550749,9.557341762
38.72128541,0.179022182,735.968471,0.490739671,40.4471687,9.483210181
79.84940339,2.157272035,965.9086402,3.964509594,30.22949839,9.521264749
73.49513396,4.683137246,92.84703511,3.184651269,20.81142657,9.709105897
97.88579058,0.633450251,160.5119794,4.501748466,24.34962843,9.642566727
19.31354509,3.126668642,76.29994632,3.169555604,46.00402725,9.513016188
57.01980247,6.4198186,292.8043687,3.542094997,45.75847616,9.456114999
4.637189465,2.172808399,936.6288748,4.02486597,3.512862457,9.866571298
23.29320323,3.651939758,319.290831,0.256339094,8.535832396,9.85941939
28.23699004,1.531336484,827.4517024,2.602062155,11.07236614,9.778294178
84.77247108,7.606666604,386.2773692,4.206046021,31.87242858,9.557875506
62.34594183,1.039181255,408.2047705,0.357071848,20.04563662,9.696377215
5.944802089,1.928768962,456.3810125,3.090410592,9.048381322,9.857933283
8.239353083,8.737206661,83.45433419,2.843601995,39.56262036,9.58778901
16.75406492,6.463167498,730.6220043,3.535956631,2.585486237,9.884328872
64.15886655,1.571161322,301.9662563,4.644068558,2.611577214,9.879528736
86.17286534,5.512275561,31.32319197,3.769982654,42.87510367,9.481943779
45.75515688,7.918391921,910.4708302,2.84114854,45.83455561,9.404852204
41.69749627,8.11865146,780.6659994,3.594649362,20.5723022,9.674512882
46.82269113,2.093943214,278.0863408,3.411300773,16.27193636,9.762649311
72.42963054,6.244104505,356.463613,0.838091481,15.98765428,9.732047465
36.52297581,6.457821808,61.82213086,4.330575039,31.26501024,9.644644709
5.317757985,2.514558621,150.6062894,2.909202832,28.45082383,9.695113375
36.42069713,7.597769587,61.7721621,4.136848885,44.42640622,9.513138024
18.58760652,9.404443432,732.3651682,4.467228941,39.57409274,9.512434949
6.791203905,2.468934741,850.8865942,0.240431624,35.46044387,9.553515698
68.13454472,4.440115694,574.8254449,1.302670273,29.53295556,9.579053355
68.8082112,3.856201296,148.0293462,4.724771843,49.47519021,9.421636952
6.991916699,0.556525095,362.6774934,4.697346199,18.99838238,9.76675651
22.88128467,9.762189592,233.5555781,3.423404256,5.58547687,9.897908389
63.21409692,1.449523762,278.7059535,2.182496462,38.25084346,9.526406873
55.51584261,1.800756669,754.8978409,3.188620564,0.961312817,9.859381245
6.559892272,0.92116994,249.5063048,1.383599145,33.87441004,9.629745377
65.03286467,8.720031787,815.3145154,3.942754462,29.44532654,9.558982418
10.66326683,6.877485403,302.3214955,3.916973752,18.33433919,9.775761192
13.44060349,6.053084106,882.8054173,0.879290587,14.72129583,9.751065897
26.44339829,7.822771644,152.1793146,2.201948208,18.83014158,9.770037254
76.93308951,4.394125076,248.9054095,0.403082191,24.29097002,9.655266669
24.90169007,6.855068059,240.0831352,2.684956053,31.82848248,9.632805172
90.06777412,9.053849091,668.4984766,1.067129818,3.011248059,9.812969898
75.22174497,3.599797702,120.6774354,4.176159527,26.85325165,9.644177995
94.90123043,5.788743726,951.2802779,2.74265387,8.599400371,9.723976738
96.39699431,0.898004368,182.6541734,4.979514423,38.92984116,9.496039177
84.08268169,4.714858809,378.6796506,1.357586025,2.691700696,9.851132346
4.73173756,3.279880863,223.8770904,3.333945019,8.481045114,9.888070102
90.90506076,9.677265435,474.8922247,0.25558124,8.531721571,9.776288501
26.71750645,8.759779881,888.2689614,4.831485465,13.13228258,9.753132772
17.58215997,5.24827819,344.3585467,1.990656841,22.61954772,9.721786508
6.090085137,3.245996628,743.2129406,2.39329062,38.27454053,9.536843216
67.23394293,9.411588279,690.3503226,2.797746518,7.858573822,9.785145287
92.11057017,9.967201461,842.4777109,0.46739535,5.571120335,9.767930455
36.49154523,6.960233143,826.904472,0.904076181,31.26201889,9.568197819
15.95664826,1.121040466,470.9722815,4.305219447,31.38528318,9.623093292
68.15436504,3.931661504,266.8803661,4.660482399,20.57042359,9.699453362
51.34045028,0.722220132,69.15139007,3.790319892,46.60030008,9.47574141
63.66954068,9.000455701,773.9527407,0.644326774,3.332868306,9.825606502
94.20892992,1.616041014,629.1561652,1.1788283,25.77740652,9.585101388
48.75238991,7.187292964,820.5372927,4.994274186,10.4263841,9.76493004
43.66634729,3.760083973,33.79431734,1.184135118,27.32243856,9.679729835
87.69433979,3.137977171,701.4227841,4.700488819,8.968344575,9.752479936
10.85705844,9.865377747,50.02589108,1.405035324,43.46698906,9.549470462
27.54202544,1.755308378,781.8311827,3.628520523,5.388641427,9.840388442
50.17920812,8.934767534,424.0662347,1.110876551,34.71932471,9.560220921
