,MonthlyCharges,Contract,ServiceUsage,CustomerSupportCalls,Churn
509,70.15219613932817,Month-to-month,11.332561546308543,0,No
510,39.41650998682267,One year,20.105737916692313,2,No
511,61.362839013014735,Two year,7.74837373227793,6,No
512,96.60877730559143,One year,9.196706408393489,8,Yes
513,91.24630330285433,One year,19.97123014240374,8,No
514,86.01459857094044,Month-to-month,1.623156783020554,6,No
515,93.9475562450111,One year,19.690138847692246,3,No
516,48.44313182637316,Month-to-month,4.929358982924533,2,No
517,60.75283033782589,Month-to-month,15.718329171606044,3,No
518,90.86182340497166,Two year,12.788867895887496,1,No
519,109.13112867281944,One year,18.94285174259094,10,No
520,78.93102484452857,Month-to-month,18.39594896472783,4,No
521,55.4429685850983,Two year,13.809696213651058,0,No
522,32.72117322053843,Month-to-month,13.93654316776711,8,No
523,93.93031460767921,One year,17.62466465913687,2,No
524,30.709569315759634,One year,14.653517890652935,6,No
525,63.5411162838896,Two year,13.415799269526236,7,No
526,77.74834931065035,Two year,11.944688474816271,10,Yes
527,112.99003155904738,Two year,22.98023533436153,7,No
528,38.05450905296101,Two year,5.309758712223229,8,No
529,66.53480897714553,Two year,10.490261896067988,0,Yes
530,32.1881879739142,One year,10.050897469705493,2,No
531,60.83498859074313,Two year,14.07735372803017,1,No
532,86.00079529558154,Two year,16.410790256061997,6,No
533,55.116115340573856,Two year,5.346506511226044,3,No
534,48.87749546900716,Two year,13.484582805861248,10,No
535,40.41329099943843,One year,22.08933109944303,6,No
536,81.94262196183075,One year,5.624330238266611,7,No
537,92.57430053142174,Month-to-month,2.659295306857012,9,Yes
538,90.47614265362401,Two year,6.70157794957922,4,No
539,115.39749186484566,Two year,13.265777669808934,0,No
540,30.24328925041524,One year,10.859555594420442,8,Yes
541,88.24769885046325,One year,10.56925739760613,2,Yes
542,84.03530133878756,One year,15.700765552029441,10,No
543,82.98656489732593,Two year,21.995649569915763,3,Yes
544,116.64932878562182,Month-to-month,4.460703664187773,2,Yes
545,31.518450603303574,Month-to-month,8.365767219821013,8,Yes
546,92.6834187631305,One year,9.243960328342862,0,No
547,103.23107847316771,One year,3.680888330376032,6,No
548,75.88264769594258,One year,21.372114113225486,6,No
549,60.05683826371282,One year,22.378642006587235,9,No
550,101.17561469046645,Month-to-month,23.98099200451306,5,No
551,38.75186330691822,Month-to-month,5.692993516364487,9,Yes
552,69.78320739569327,One year,1.7220456594158797,7,No
553,76.79571371137544,Month-to-month,3.560965758189001,3,No
554,92.45607698410927,One year,19.70077559205008,6,Yes
555,38.17971588291685,Month-to-month,22.312276327213567,8,No
556,50.49835513840749,Two year,8.541553839759612,5,No
557,66.92714064211131,Two year,23.099908103369753,2,No
558,86.09652057181177,Month-to-month,19.12683822933674,8,Yes
559,109.82647030956757,One year,8.483825229950734,9,Yes
560,85.69435514172389,Month-to-month,20.422869965323965,1,No
561,42.0115323841441,One year,15.384136796375966,10,No
562,118.25221195085541,One year,10.715605987156733,4,Yes
563,108.46071612799436,One year,10.846213997392917,0,No
564,75.24486850307916,One year,23.090874423309742,9,Yes
565,113.01131836169696,Month-to-month,7.032548075203822,4,Yes
566,78.72427143814221,Month-to-month,16.072675963059005,7,No
567,113.09754611002468,Two year,19.301044458211457,0,No
568,104.69076317430088,One year,9.249202857178538,9,No
569,117.14577692648676,Two year,11.142960313562753,1,No
570,112.78045297003425,Month-to-month,15.41451287178431,4,Yes
571,33.24304356857125,Month-to-month,14.10674942952393,0,No
572,45.729480374484595,One year,17.597420925412692,0,No
573,65.02212093910671,Month-to-month,20.535516514433894,9,No
574,115.69284275658786,One year,13.001839635947082,0,No
575,57.00260275283367,Two year,23.026070221673038,3,Yes
576,44.4420879498841,One year,6.747254169167067,8,No
577,109.76741994779039,Month-to-month,1.6021631676418213,6,No
578,70.17549739348826,Month-to-month,9.224489574967087,2,Yes
579,111.70880349188934,Month-to-month,23.138230627713984,0,No
580,44.42074196881289,Two year,18.334400748462844,9,No
581,89.50057603572895,One year,4.725407757068836,6,Yes
582,69.62373775465426,Two year,23.512935289273344,5,No
583,36.88380921272569,Month-to-month,16.858016166071167,6,No
584,92.68168301872505,One year,19.18166222567725,9,No
585,52.26588799852384,Two year,1.2928585005023479,1,No
586,33.565397032156596,One year,17.343777967620937,4,No
587,35.39498684246159,Month-to-month,11.607031338768103,4,No
588,35.49706833601086,Two year,19.07823162380107,2,No
589,111.69596617365355,One year,17.185385095431585,9,Yes
590,96.58955260461909,One year,4.234050273926387,10,No
591,110.82561214923615,Month-to-month,22.049281163033903,2,No
592,90.53240801668693,Month-to-month,13.86495510844047,4,No
593,77.60459361277948,Month-to-month,9.257426651051336,9,Yes
594,57.40017279126404,Two year,5.464953532161497,10,No
595,119.8166026195806,Two year,18.804940685334177,3,No
596,62.59701530454504,One year,23.29685737866179,3,Yes
597,72.35840542925186,One year,17.652488967297593,6,No
598,64.04206574311155,Two year,14.63672676457183,10,Yes
599,118.15742364019127,One year,22.80806903670042,0,Yes
600,45.719254685550524,Two year,17.077718403573087,8,No
601,59.518920081727174,One year,10.955343548181974,9,No
602,91.23137994135014,Two year,7.7196921946511345,5,No
603,35.68868565047676,One year,4.528928789800357,10,No
604,84.65244366103869,One year,20.96833800571854,5,No
605,72.98818525887745,Two year,17.349341268196927,2,No
606,55.5599979085891,Month-to-month,23.47389392586513,0,No
607,51.45719528316522,Two year,1.804881137888934,4,No
608,76.30614689688811,Two year,7.5533773992789435,0,No
609,63.11348224833372,Month-to-month,9.75510100903476,5,No
610,71.08679021363898,One year,23.101016438203814,2,No
611,60.37296435878159,Month-to-month,14.178878012122412,3,No
612,117.34443242363798,Month-to-month,16.32201081717649,2,No
613,42.00954885710436,Month-to-month,6.500696848213712,9,Yes
614,38.71235578605368,One year,6.179719356614306,8,Yes
615,60.905255591182446,Two year,8.226521190433328,9,No
616,83.19242107834421,Month-to-month,2.0159267346757757,0,Yes
617,89.32588246650255,One year,22.54837423443232,6,No
618,65.75310724512379,One year,9.723865417541015,0,No
619,119.9350194529954,Two year,4.812038817627435,9,Yes
620,61.67036965737383,Two year,8.251536848961099,1,Yes
621,94.92660011639572,Month-to-month,4.698936904496371,3,No
622,87.38244250777136,One year,6.140142680065787,5,No
623,103.17484769227146,Two year,18.182303206159023,1,No
624,117.8603097108438,Month-to-month,5.712529085540134,2,No
625,110.08142908009862,One year,16.772242351814775,0,No
626,98.81057769219377,One year,14.24077246739268,5,Yes
627,92.84236300364614,Two year,3.4819894586013103,6,No
628,60.194835270830964,One year,18.329006715546587,9,No
629,43.29170203860366,One year,20.468939871226752,1,No
630,35.63724027538288,Two year,22.94369899407176,2,Yes
631,51.77115337813363,One year,23.015984386144005,6,No
632,68.90533330631688,One year,16.952899139749483,6,No
633,76.97966462669842,Month-to-month,6.992268936211349,7,Yes
634,99.57751986493845,One year,0.9098800386749621,0,Yes
635,116.28668307509336,Two year,9.365530057999365,5,Yes
636,40.55884323463299,One year,17.595038600654362,4,No
637,39.63037261744124,Two year,22.575326711853762,7,No
638,83.07252507121956,Two year,2.724968697805278,4,No
639,97.08582665525637,One year,13.013806565512564,6,No
640,106.33353423122864,Two year,11.394569228080051,6,Yes
641,114.22488721951098,Month-to-month,1.0974793039777744,8,No
642,118.50836180345779,Two year,15.616258083066935,6,No
643,65.98215230020733,Month-to-month,20.941912623412644,0,No
644,64.23016651748158,Two year,11.084462559433387,2,No
645,43.30278090275451,One year,12.558377341846159,0,No
646,91.64409948152036,Two year,4.266956857406729,0,Yes
647,89.10857625967535,Two year,2.906843751953505,8,No
648,107.58563362660865,Two year,14.732348241701862,4,Yes
649,38.753219530887655,Month-to-month,17.193842996658038,0,Yes
650,74.79992170428076,Month-to-month,6.900080949164174,1,Yes
651,82.29737367048568,Month-to-month,11.986812156656367,0,Yes
652,51.74013360359265,Month-to-month,22.993425310340363,8,No
653,45.212286551624516,Month-to-month,0.7997650248278081,5,No
654,107.36227527776593,One year,5.659521995283221,2,No
655,35.26814300120029,Two year,2.473278088241358,8,No
656,72.35588135262657,Two year,19.72781838169368,0,No
657,40.425060117079674,One year,23.813842910215243,5,No
658,71.13528851982306,One year,3.833496159216917,10,No
659,118.19660937080783,One year,18.045621673936807,0,No
660,68.13357181099255,One year,6.8970953973123414,8,Yes
661,107.14124257541106,Month-to-month,7.889871626880745,5,Yes
662,40.558400776487446,Two year,22.31635426737385,6,Yes
663,54.41268690856777,One year,17.100555292866645,10,No
664,66.34134666006011,One year,19.489788086097306,10,No
665,65.98309260083977,Two year,10.914274502186672,10,No
666,90.42451308031377,One year,7.854304279444183,9,No
667,61.024631463795686,Month-to-month,3.3193619119001294,4,Yes
668,94.23901815690147,Month-to-month,15.009076314114584,4,No
669,87.52682093028533,Month-to-month,16.31604176775872,2,No
670,65.92450307292958,One year,22.329538298216036,4,No
671,68.85841148888873,Two year,3.0036945151969086,0,Yes
672,85.30749298292886,One year,17.689450707632652,8,No
673,36.30379711301802,Two year,13.116960391674532,1,No
674,104.01660645201213,Month-to-month,10.975922562482694,7,No
675,88.80790450022732,Month-to-month,18.0700411184322,4,No
676,95.37082179760517,Two year,14.574612365595604,1,No
677,78.32307009741514,One year,2.46610664870511,0,No
678,39.94293998925703,One year,10.059753558014904,9,Yes
679,66.45320519672549,One year,23.896084647261286,5,No
680,66.48362245637004,Month-to-month,18.421325378119846,1,No
681,58.89386910388952,One year,18.301929076254428,8,Yes
682,32.695529241427444,Two year,22.132947255375928,1,No
683,96.35288183368296,One year,17.50525123725823,6,No
684,39.880601225625064,One year,20.351632561429,0,Yes
685,84.56773197405766,Two year,9.626001937707265,0,No
686,93.28957468204942,Two year,9.603471814888792,2,No
687,87.13076906403253,Month-to-month,22.96876381019528,10,Yes
688,116.32280267801775,Month-to-month,18.179847363249724,0,No
689,39.29683395766247,One year,11.311570870201201,7,No
690,108.04504431946792,One year,11.750319128235596,2,No
691,32.627121136402195,Month-to-month,0.39817805900654335,7,Yes
692,78.14251694343756,One year,5.513606135811166,5,Yes
693,66.38192561453329,One year,11.3112525143382,4,No
694,77.17654743543824,Two year,7.051169746862025,0,No
695,62.85898893540088,One year,23.563586063134927,7,Yes
696,47.151022344606126,Two year,2.7725332876099635,9,Yes
697,31.72106077038208,Month-to-month,12.133391927786885,8,Yes
698,76.63348324120568,One year,0.23790237606860032,1,No
699,105.84991764163581,Two year,6.540441294406544,3,No
700,63.589436017031474,Two year,5.386340818973716,2,Yes
701,50.05774362134822,Two year,14.52214380463785,2,Yes
702,37.247880312465966,Two year,21.293254694623254,5,No
703,37.677983080683305,One year,13.594643932631875,7,No
704,49.9256801663495,Month-to-month,15.458461071586713,1,No
705,39.00126548293997,Two year,6.718161170804722,5,No
706,53.85357285280338,Month-to-month,7.412795731122372,3,No
707,35.95345159052592,Two year,11.976125826950414,9,No
708,35.90443804889331,Two year,13.645431923411916,5,Yes
709,107.06485616605038,Two year,13.111894095974357,6,Yes
710,44.59082346379499,Month-to-month,6.24111231768955,3,Yes
711,80.37141652411032,Month-to-month,3.5033613709719615,6,Yes
712,99.61099900041275,Month-to-month,8.840936735333772,7,No
713,71.076860880516,One year,18.818867556065396,5,No
714,43.803199007341114,Month-to-month,14.307192473704507,6,No
715,47.963652790810286,One year,4.364952955164597,10,No
716,68.96857856530627,One year,5.597225759339245,9,No
717,77.54106802606822,Month-to-month,21.700613457412935,9,No
718,61.44962628436814,Two year,9.508508337484397,5,No
719,100.33316402111952,Two year,20.488821481451556,7,No
720,97.59194839707585,One year,23.459306339028455,5,Yes
721,113.44906266358062,Two year,8.588815182013892,3,No
722,32.60572941242645,Two year,0.31002438633539153,10,No
723,110.61221620891831,One year,17.466930014208383,10,Yes
724,65.33119096159359,Month-to-month,11.650515248029457,10,Yes
725,109.05352458419947,One year,21.298123591227853,3,No
726,92.17062985408765,Month-to-month,4.061498169285646,4,No
727,118.86138813665714,Month-to-month,5.837941205102878,0,Yes
728,98.33542065450013,One year,11.319401658436302,1,No
729,62.809016339710794,Two year,3.2586189604394846,3,Yes
730,75.09568555512769,Month-to-month,8.648015961793991,9,No
731,63.875023967491614,One year,0.37352939354255277,3,No
732,62.84206524191143,One year,19.24273033884742,3,No
733,53.48140494429538,One year,2.4168979579725978,8,No
734,74.63732658361226,Month-to-month,14.300590647509049,10,No
735,91.3565950562425,Two year,6.293551512570909,8,No
736,54.96062441747192,Two year,0.7203593101212942,3,No
737,77.19418299694979,One year,2.6326836692477507,8,No
738,40.56422647535015,Month-to-month,16.781164028975233,9,No
739,44.38607581687722,Two year,21.38549554451437,4,Yes
740,34.212571924096984,One year,1.3122659821661768,0,No
741,117.36582984935696,Two year,6.754479461123926,10,No
742,30.3474316359235,Two year,9.562360945774397,6,No
743,46.072197125189064,Month-to-month,23.488382916600557,8,No
744,85.15800778052932,One year,10.624030741639434,6,No
745,37.32326389679748,Two year,19.796661036684547,3,No
746,109.3706852787149,Two year,6.746877025606429,8,No
747,94.76581420580594,Month-to-month,11.236072980659227,2,No
748,116.97509742941041,Month-to-month,19.820679367573934,8,No
749,75.68719925166883,Two year,18.448610152654187,8,Yes
750,57.03633148426385,Month-to-month,5.725584617344028,8,No
751,79.45505155157443,Month-to-month,6.065219706614141,2,Yes
752,113.77368455681759,One year,13.163351643177215,5,No
753,76.86852935176745,One year,22.51236011514435,10,Yes
754,54.048632867608674,Two year,2.8782705114236293,6,Yes
755,108.96589102567077,Two year,18.529487712778426,5,Yes
756,63.47268736612152,Two year,17.702413075493084,8,No
757,30.124501499909922,Month-to-month,20.418615533583516,5,No
758,52.29165202430843,One year,21.340808826096875,8,No
759,58.64101582593561,Two year,21.202210961032918,2,No
760,107.2899721408712,One year,21.62198156647697,0,No
761,71.26528503598004,Month-to-month,23.536916163844815,2,No
762,70.01285590301707,One year,7.978308978651494,10,No
763,60.249203975989865,Month-to-month,22.296271888238955,0,No
764,109.26103107423717,Two year,22.741447475542078,2,Yes
765,115.05240992463523,Month-to-month,15.556374684707585,9,Yes
766,119.27012962391665,Month-to-month,15.950177857710782,0,No
767,63.90671402648881,Month-to-month,8.605405311507676,8,Yes
768,116.95327010644542,Month-to-month,17.887294218178617,9,No
769,101.26916126678113,Two year,14.461462692845592,0,No
770,90.812023287984,One year,18.871655452335663,4,Yes
771,52.04005314780895,Two year,3.6843265381197083,4,No
772,49.48115348497888,Two year,19.55022380368367,3,No
773,44.94430420691211,Month-to-month,17.361158844190633,5,Yes
774,113.04809492028288,Two year,13.102687342750144,2,No
775,56.466899614484944,Month-to-month,6.233196334821832,10,No
776,70.77848209039905,One year,2.344180919455636,4,No
777,74.45620505885012,Month-to-month,11.635999605759977,0,Yes
778,100.03544359052287,One year,3.4709174177889253,5,No
779,105.98114653977217,Two year,18.282556012032458,9,No
780,42.516543103375156,Month-to-month,22.189414396207916,5,No
781,68.42139241899663,One year,19.687711284595434,7,No
782,105.85693990519114,Two year,7.931013827274322,7,No
783,103.62299751802546,One year,3.5041043672757954,1,No
784,39.21723826071748,Month-to-month,0.1899180789503525,2,Yes
785,44.074501398116674,One year,15.927795164084655,8,No
786,57.3778822439467,One year,4.502689901059241,7,Yes
787,36.78231621750063,One year,17.19730377995547,8,Yes
788,68.21967025565337,Two year,13.810387547993038,1,No
789,39.68559346346237,One year,11.28041959071106,3,No
790,81.13958343028605,One year,18.420941798863623,2,Yes
791,52.19012458300405,One year,23.545589350568665,8,No
792,83.67897588146604,One year,3.0862594783433197,7,No
793,40.57730786132739,Month-to-month,13.212448513753683,1,No
794,117.829548157668,Month-to-month,7.517349247565483,10,No
795,113.93050834716064,Two year,0.6709291255066532,9,No
796,65.26172447081993,One year,0.7043104060679424,6,No
797,51.79607347134769,Two year,13.862928110154737,10,Yes
798,52.53583915682155,One year,1.9899706368878682,0,No
799,73.50541816821529,Month-to-month,1.0542782947760383,8,No
800,33.599352171064524,One year,4.149084809489378,4,No
801,87.57345954676143,Two year,11.036752323933865,6,No
802,66.74726175057702,One year,12.018423827505673,6,No
803,63.96659153299986,Month-to-month,21.96639647374899,1,Yes
804,102.84284743402786,Two year,10.072060422340002,10,No
805,93.8131914164961,One year,2.586691538116411,10,No
806,115.89004338534228,Month-to-month,5.54198218739199,10,No
807,61.674261644612166,One year,22.6898084695004,3,No
808,110.77884881844649,Month-to-month,14.283648916489106,0,No
809,99.297046762508,Two year,8.52822278767231,7,No
810,62.16821864352417,Two year,21.425076430072348,1,No
811,85.9498892807932,One year,7.213780947316407,7,No
812,55.9712961886526,Month-to-month,21.146272802488895,1,No
813,108.69599253673582,Two year,2.907209583061368,5,Yes
814,40.11845854910801,One year,22.517504573507118,5,No
815,49.119092516463695,One year,22.50447257846547,6,No
816,46.4729962871929,One year,8.286476380051221,7,No
817,66.27234021638597,Month-to-month,0.4211702449913579,9,Yes
818,97.07096640289163,One year,8.472994421405378,7,No
819,77.42167041469622,Month-to-month,4.339464365632693,8,Yes
820,73.89086911843867,One year,6.385610434649603,9,No
821,30.04913684072961,Month-to-month,15.016389054459427,4,Yes
822,68.28615528195493,One year,10.634356455478095,5,Yes
823,35.71983973525426,One year,17.671504610864837,8,No
824,48.74279269093354,Month-to-month,15.288888923250322,6,No
825,113.91545450644449,Two year,7.213372932716592,8,Yes
826,49.385838390891436,Two year,7.77303692476948,5,Yes
827,107.25038747708362,Two year,19.155513759634673,8,Yes
828,102.26040344052008,Month-to-month,12.771913157336492,8,No
829,44.32316132480186,Two year,3.057134227186337,4,No
830,84.5140761543251,One year,14.081354808767312,5,No
831,40.409568471451195,Month-to-month,3.3114945297869838,2,No
832,95.50993425325603,Two year,20.84899596268757,1,Yes
833,87.3716049634986,One year,3.102484678353094,10,No
834,103.07447055219174,One year,16.065794877392925,1,Yes
835,73.14460944502693,Month-to-month,21.523448919941032,7,No
836,112.33767790500445,Two year,2.3549646108220923,9,No
837,34.44140521095957,One year,12.725572317962424,7,No
838,56.35997085243132,Two year,22.99418096844394,0,No
839,94.35473377186503,One year,6.670626691487001,6,Yes
840,67.62982905732008,One year,6.745630558744762,3,Yes
841,45.565621884404074,Month-to-month,11.281257603916524,2,No
842,39.648967088569144,Two year,22.7448790494067,10,No
843,103.56052003154593,One year,19.22432861180272,1,No
844,72.58286806190799,Two year,6.508455180222874,1,Yes
845,109.40553047271966,Two year,5.558048552379264,0,No
846,95.99602208850534,Two year,4.766802002026739,7,No
847,66.87535850676693,Month-to-month,10.313411990828536,9,Yes
848,63.61599127401153,One year,19.389736274518125,7,No
849,76.40745119861265,Two year,3.655252943247226,9,No
850,110.01539578707558,Month-to-month,14.809432302332317,0,No
851,96.35507217427511,Two year,11.334969270949411,3,Yes
852,30.46376678421209,Month-to-month,15.511699437293466,9,Yes
853,92.4742066232213,Two year,9.683644756256786,6,Yes
854,112.75566662152386,Two year,18.235733068514122,4,No
855,93.94101835540424,Two year,7.704180656684376,8,No
856,45.93052034107463,Month-to-month,17.332017439102263,1,No
857,73.51663146847127,Month-to-month,23.03180112810584,10,No
858,42.628441613107746,One year,13.901802033293485,4,No
859,62.309575050566885,One year,15.229456029007565,5,Yes
860,114.34053377464659,Month-to-month,12.595228794205909,4,Yes
861,113.09747768028375,One year,11.662809047401748,10,No
862,55.45531669584746,Month-to-month,4.0451236685632255,2,No
863,60.566793974957925,Month-to-month,16.50117498152261,10,Yes
864,84.01915813181645,Month-to-month,14.548124731499685,10,No
865,116.6877565734342,One year,13.269258251563919,6,No
866,43.302120065885134,Two year,7.3542474887241545,3,No
867,53.12249793180022,One year,9.467793793682247,9,No
868,108.62011445616943,Two year,10.396652540291162,2,Yes
869,74.270300853751,One year,15.77964231110914,2,Yes
870,110.90649830043286,Two year,17.421447042205408,3,No
871,46.696610777085866,Two year,7.5108829706430775,0,No
872,77.94017287242247,Month-to-month,14.753675916878958,0,No
873,59.364266938443514,One year,8.888982448598622,6,No
874,58.488830390322846,Two year,11.645080153272124,4,Yes
875,70.21892675515792,One year,1.9660200042360616,3,No
876,68.97697041911417,Month-to-month,13.888262984692284,0,Yes
877,62.1612191710159,Month-to-month,21.51461086147814,0,No
878,112.34736932840568,Two year,22.88172831608036,8,No
879,95.85697668896034,Month-to-month,8.031243148088302,8,Yes
880,95.47922921983768,One year,4.08302641514607,9,No
881,56.09221046327599,Month-to-month,23.43937430235342,2,No
882,81.99384818851564,Month-to-month,19.120920046709273,4,Yes
883,100.12614899716506,Month-to-month,7.036234852377993,10,Yes
884,101.60313316888917,Month-to-month,0.10776105535215486,4,No
885,61.0077414678881,One year,6.340902341380146,9,No
886,99.3785480911783,One year,22.918686405952418,10,Yes
887,96.23045071269597,Two year,11.382403031786218,8,No
888,42.735583705971024,Month-to-month,7.063536333063653,5,Yes
889,107.93509217098295,Two year,8.21742518056106,8,Yes
890,69.71893231623697,Two year,5.500724039266043,2,No
891,73.77694039997989,One year,13.567305739451657,6,No
892,70.35322610081977,Month-to-month,5.212009539173807,6,No
893,81.10614013297567,Month-to-month,16.70139726514759,0,Yes
894,85.90523226303492,One year,11.346314707264776,10,No
895,74.83616091866492,One year,3.816235377825495,10,No
896,108.0109688933186,One year,23.721752197915695,1,No
897,86.49612805757559,Month-to-month,9.545514314873795,5,Yes
898,66.12851543749679,Two year,9.34655202017286,3,Yes
899,67.502258121784,Two year,10.628482772709171,3,No
900,102.97547536160563,Month-to-month,5.2217063470790634,4,Yes
901,61.337274847186805,Two year,23.107855404666296,10,Yes
902,49.03093162041722,Month-to-month,10.187977323320336,1,No
903,35.34448692052103,Month-to-month,14.067921449453731,2,No
904,108.84241631285167,One year,8.14129964127946,4,No
905,112.6691806071315,Month-to-month,11.533384645369281,8,No
906,40.81081639471284,One year,21.698170123620113,1,No
907,60.10263673465034,One year,4.022724392249435,3,No
908,45.783486256371944,Two year,19.041638088317598,0,No
909,40.43086219432918,One year,11.09127373890562,7,Yes
910,110.98800687000272,Two year,6.166588444099405,8,No
911,35.11895332308199,Month-to-month,16.475274238425303,2,No
912,118.24370971221062,Two year,5.8639818006998095,1,No
913,38.680577462764575,Two year,3.6809867423347473,6,No
914,107.71235842742271,Two year,7.923747550578972,8,No
915,80.98554962902465,Month-to-month,7.029190322702126,2,No
916,63.112573903608606,Month-to-month,17.528874328975807,10,Yes
917,60.81081389626421,One year,18.384113816297543,8,No
918,98.16277289139379,Month-to-month,2.5399637431806346,1,No
919,58.31159655038585,One year,18.429123708295656,7,No
920,89.15870249554277,Month-to-month,6.157641496529798,9,Yes
921,76.55934751644722,Two year,5.437349015372807,10,Yes
922,73.64690806422635,One year,16.938056729892818,4,No
923,111.10459535842455,Month-to-month,20.97005542039851,9,Yes
924,79.91805527582336,Month-to-month,14.573797182848379,4,No
925,104.41754427438255,Month-to-month,22.53913212159503,10,No
926,95.30161806913405,Two year,15.970234343294603,2,No
927,33.470152145309854,One year,20.511491214424296,4,No
928,99.57990472548772,One year,12.494932563551247,7,No
929,49.51832250819366,One year,21.257294916110155,3,Yes
930,111.28346821664144,Month-to-month,2.7635507521241287,4,Yes
931,33.86317715479488,One year,9.273624979826018,7,No
932,59.97648310268869,One year,6.945851247083722,0,Yes
933,38.97596525112786,Month-to-month,3.581660329809857,4,Yes
934,72.80302053763594,Month-to-month,3.585934074861643,4,No
935,103.80201922827766,Month-to-month,10.628743074316331,8,No
936,56.83686236967577,Month-to-month,10.618452803972694,10,Yes
937,43.584140757993744,Two year,21.857081911844777,7,No
938,59.724033212720926,Two year,22.586167014593194,8,Yes
939,103.24921277285723,One year,0.4578383174447067,5,No
940,42.63455620194122,Two year,6.219233396234956,10,Yes
941,50.46262041697516,Month-to-month,0.20270734038686467,6,No
942,36.19667680440365,Two year,21.15390300676167,2,No
943,93.51390395906469,Month-to-month,12.770644751295194,8,No
944,65.57099191827032,Two year,3.867229452831377,8,No
945,57.975597942898446,Month-to-month,19.93135444779376,8,No
946,94.67637513070368,One year,1.7217918301072732,0,No
947,60.23797881062297,One year,20.486995786185147,0,No
948,95.49941458929763,Two year,0.3878115876710906,1,Yes
949,103.36794557828821,Month-to-month,10.917368483178521,0,Yes
950,49.58965591119646,One year,8.495203765587716,5,No
951,117.6436827161385,Month-to-month,15.57596791830833,8,No
952,44.61221531214001,Two year,13.20518441941807,3,No
953,56.17568159910683,Month-to-month,8.491349538714307,0,No
954,46.18157617501875,Month-to-month,23.665407596969345,4,Yes
955,61.0955090720701,Two year,10.3042510923087,2,Yes
956,73.205479903868,One year,11.632703043133365,1,No
957,76.99582821019072,Two year,15.09145101759103,9,No
958,106.82454380666448,Month-to-month,2.3798556464064404,8,No
959,110.050311793428,Two year,21.154091133512196,9,No
960,49.80934747028157,Two year,13.584062878364447,4,No
961,86.06046289671772,Month-to-month,16.21654110319129,10,No
962,40.0346451568844,Two year,22.143351637468243,1,No
963,71.30728741638615,One year,15.416184137425379,6,No
964,59.010018424195636,One year,1.7216283531710186,1,No
965,58.48506709082457,Two year,2.0058848805786367,2,No
966,73.43258175408909,Month-to-month,13.637550391145751,3,No
967,95.68448719763408,Two year,2.7999651969778965,0,Yes
968,36.22643929131505,Two year,1.0292275676115894,4,Yes
969,109.1256003918664,One year,9.207887695910006,5,No
970,96.1332397167505,One year,23.474698119882415,10,No
971,45.88494500001541,Month-to-month,13.193045972934137,3,No
972,114.52448181786333,Month-to-month,21.2354854468306,8,No
973,75.56810016210497,Month-to-month,10.868533911248043,7,No
974,119.98277203052687,Two year,22.335730969377696,8,Yes
975,47.75335268706639,Two year,0.717949072212976,9,No
976,78.14173785448813,Two year,17.2668026648574,10,No
977,56.122323830393555,Two year,22.92858932168734,8,No
978,57.37562016503219,Month-to-month,11.269601570624427,10,No
979,83.19588427505911,Month-to-month,6.09252112841836,2,Yes
980,112.954716018375,Month-to-month,15.63610133607143,5,No
981,102.47374700212575,Two year,9.167377988872076,3,No
982,95.15472586511933,Two year,8.12501448116413,7,Yes
983,80.3256403891532,Month-to-month,8.577308824212848,6,No
984,113.0068653300703,One year,9.880066112208429,3,Yes
985,74.31252660217957,Month-to-month,10.821484780173565,5,Yes
986,108.64489605012463,Two year,4.000912008870559,5,No
987,105.05834794889685,Two year,16.230570204348663,4,Yes
988,49.24518121214279,Month-to-month,20.16475417346949,3,No
989,99.41029166693193,One year,17.623009875189354,2,Yes
990,31.09540412489329,One year,10.07004645614708,1,No
991,59.054658379327876,Two year,3.987272999429667,9,No
992,50.66107002227548,Two year,17.083661099888936,6,No
993,75.61766626385821,Two year,1.2638211189903839,10,No
994,96.3167845512707,Month-to-month,12.04671295756614,0,No
995,38.79087307029517,Two year,22.795104830222797,0,Yes
996,76.34299817430916,Two year,8.435893348560414,6,No
997,114.4570819524947,Two year,17.608175645265092,3,Yes
998,50.578189588465094,One year,22.432957931771323,9,Yes
999,90.94270297002817,One year,2.7880981016621105,8,No
